source_class,source_file_name,source_relative_path,assigned_categories,image_width,image_height,is_healthy_class,leaf_area_ratio,leaf_component_count,largest_leaf_component_ratio,leaf_bbox_fill_ratio,disease_ratio,largest_disease_component_ratio,disease_component_count,background_color_std,background_edge_density,background_entropy,background_complexity_score,simple_background_score,border_touch_ratio,convexity_defect_score,bbox_fill_ratio,occlusion_score,healthy_score,small_disease_score,large_disease_score,multiple_leaves_score
Pepper__bell___Bacterial_spot,0d524d59-fb02-481b-9034-64f1de0da914___NREC_B.Spot 9060.JPG,Pepper__bell___Bacterial_spot/0d524d59-fb02-481b-9034-64f1de0da914___NREC_B.Spot 9060.JPG,large_diseased_regions,256,256,False,0.46942138671875,1,0.46942138671875,0.5512863883201282,0.4326810557794825,0.4226693537901443,2,52.80657958984375,0.13194524329920626,6.863613535307964,0.6333590026969318,0.3666409973030682,0.0,0.10295076267871883,0.5512863883201282,0.12577548927352594,0.47912131498613497,-4.911350929658043,0.429677545182681,1.1173553466796875
Pepper__bell___Bacterial_spot,0d8421cd-eebc-4018-b591-12352dd970a7___JR_B.Spot 3234.JPG,Pepper__bell___Bacterial_spot/0d8421cd-eebc-4018-b591-12352dd970a7___JR_B.Spot 3234.JPG,small_diseased_regions,256,256,False,0.57952880859375,1,0.57952880859375,0.6115203252032521,0.05163243812532912,0.015613480779357557,7,38.148197174072266,0.08636957468427929,6.309514431805598,0.41442015556342077,0.5855798444365792,0.35,0.09168085594560982,0.6115203252032521,0.267284234540313,0.6256207702427835,1.760540635422152,0.04082675092153765,1.1448822021484375
Pepper__bell___Bacterial_spot,0d8445ac-6333-42b0-bf32-950a2dd83908___NREC_B.Spot 1862.JPG,Pepper__bell___Bacterial_spot/0d8445ac-6333-42b0-bf32-950a2dd83908___NREC_B.Spot 1862.JPG,,256,256,False,0.438385009765625,1,0.438385009765625,0.587890625,0.31695092238078665,0.18304907761921338,10,53.83662033081055,0.11389447372710972,6.728112645902112,0.6019671803312798,0.3980328196687202,0.35,0.12161701749448206,0.587890625,0.28248783112306874,0.4921573823401966,-2.3825153730131112,0.27678036895231467,1.1095962524414062
Pepper__bell___Bacterial_spot,0d9b55df-a8c0-4784-b1e4-957c8d679513___NREC_B.Spot 1825.JPG,Pepper__bell___Bacterial_spot/0d9b55df-a8c0-4784-b1e4-957c8d679513___NREC_B.Spot 1825.JPG,,256,256,False,0.4040679931640625,1,0.4040679931640625,0.4963186077643909,0.36320380650277556,0.1785808693025188,6,66.92020416259766,0.08754320829599282,6.618237647071242,0.6344911756553184,0.36550882434468157,0.35,0.22647611099520137,0.4963186077643909,0.3375029172954423,0.4426916330835846,-3.1533967750462595,0.3078169253426985,1.1010169982910156
Pepper__bell___Bacterial_spot,0e57b44f-bb06-43ec-8688-5a7985b461e7___JR_B.Spot 8970.JPG,Pepper__bell___Bacterial_spot/0e57b44f-bb06-43ec-8688-5a7985b461e7___JR_B.Spot 8970.JPG,,256,256,False,0.54754638671875,1,0.54754638671875,0.5638839944759274,0.05754653884739717,0.04924200200646528,3,38.08913040161133,0.012983947119924457,5.777133119129618,0.2624980748249351,0.737501925175065,0.35,0.08630734210424784,0.5638839944759274,0.27493077084130124,0.6291126037926926,1.4091089807899528,0.0550551777951176,1.1368865966796875
Pepper__bell___Bacterial_spot,0efa6329-22f4-4bf0-a67a-17b0d5e4d2f2___NREC_B.Spot 9145.JPG,Pepper__bell___Bacterial_spot/0efa6329-22f4-4bf0-a67a-17b0d5e4d2f2___NREC_B.Spot 9145.JPG,,256,256,False,0.450927734375,1,0.450927734375,0.6040654848632022,0.219172983216026,0.08405522468868436,8,60.02192687988281,0.15834815473543798,7.031176503639586,0.7302291267518997,0.26977087324810034,0.0,0.06838006959724108,0.6040654848632022,0.10311992738639394,0.4859707280125681,-0.7528830536004336,0.1786376556578235,1.11273193359375
Pepper__bell___Bacterial_spot,0f2b941b-cce2-46e1-a6e3-6924604e9926___NREC_B.Spot 9073.JPG,Pepper__bell___Bacterial_spot/0f2b941b-cce2-46e1-a6e3-6924604e9926___NREC_B.Spot 9073.JPG,,256,256,False,0.551422119140625,1,0.551422119140625,0.6286303458792541,0.2126570369140517,0.06984337816149205,8,59.974700927734375,0.11990611606231716,7.040860148745338,0.6916717477999388,0.3083282522000612,0.35,0.054067091693719815,0.6286303458792541,0.2506974129169511,0.5456974868317019,-0.6442839485675282,0.16981293928828378,1.1378555297851562
Pepper__bell___Bacterial_spot,0f72db9c-d635-4415-9781-68937328aed2___NREC_B.Spot 9188.JPG,Pepper__bell___Bacterial_spot/0f72db9c-d635-4415-9781-68937328aed2___NREC_B.Spot 9188.JPG,large_diseased_regions,256,256,False,0.448211669921875,1,0.448211669921875,0.5383542538354253,0.5467760604616327,0.5397970994757268,3,62.40559005737305,0.15430562468889994,6.719124879898265,0.6967035110420773,0.3032964889579227,0.35,0.2337902182243049,0.5383542538354253,0.33165572561142165,0.44226550666912134,-6.662934341027213,0.5446823721658609,1.1120529174804688
Pepper__bell___Bacterial_spot,0fcbdf76-fcc4-4271-986a-9466a784d404___JR_B.Spot 3374.JPG,Pepper__bell___Bacterial_spot/0fcbdf76-fcc4-4271-986a-9466a784d404___JR_B.Spot 3374.JPG,complex_backgrounds,256,256,False,0.5571136474609375,1,0.5571136474609375,0.6097975445158142,0.27161677302730686,0.22122100188984142,8,62.76214599609375,0.28616709732988804,7.25722858987519,0.9116231361428359,0.08837686385716415,0.35,0.0887231017849115,0.6097975445158142,0.26659357672155615,0.4936642229550776,-1.6269462171217812,0.2564980416860672,1.1392784118652344
Pepper__bell___Bacterial_spot,0fdb66e8-b17d-42c2-bc6d-30dcfab8fcae___JR_B.Spot 9058.JPG,Pepper__bell___Bacterial_spot/0fdb66e8-b17d-42c2-bc6d-30dcfab8fcae___JR_B.Spot 9058.JPG,,256,256,False,0.5319671630859375,1,0.5319671630859375,0.5934967028437972,0.0358259472793506,0.028396867739437226,3,32.242252349853516,0.17298601375802825,6.603714591690097,0.5082041933271316,0.4917958066728684,0.35,0.07652740851581186,0.5934967028437972,0.2655852524117747,0.5825359657062599,1.04709912132251,0.03359722341737659,1.1329917907714844
Pepper__bell___Bacterial_spot,0fe8a42b-b943-43d6-88c4-78abdcbfe02d___NREC_B.Spot 9236.JPG,Pepper__bell___Bacterial_spot/0fe8a42b-b943-43d6-88c4-78abdcbfe02d___NREC_B.Spot 9236.JPG,,256,256,False,0.40631103515625,1,0.40631103515625,0.5500540900391112,0.1985879525311702,0.054303740423614244,9,53.54811477661133,0.13812069497275625,6.438609847513451,0.5838553097582703,0.41614469024172973,0.35,0.12387958314694236,0.5500540900391112,0.29084703609360757,0.48372363112531924,-0.4097992088528368,0.15530268889890342,1.1015777587890625
Pepper__bell___Bacterial_spot,1024fbd6-ded7-4532-becb-aeb624ea832b___JR_B.Spot 8884.JPG,Pepper__bell___Bacterial_spot/1024fbd6-ded7-4532-becb-aeb624ea832b___JR_B.Spot 8884.JPG,,256,256,False,0.464813232421875,1,0.464813232421875,0.5839016027122823,0.05203203991858709,0.028231895476331165,4,45.67229080200195,0.03777727091292695,5.40591069864244,0.2832499610389175,0.7167500389610826,0.35,0.08827996932007875,0.5839016027122823,0.2716176687195711,0.5932881590682721,1.4672006653097849,0.04489199658591031,1.1162033081054688
Pepper__bell___Bacterial_spot,1044c742-39a0-4b1a-984f-3cb2bdeda94b___NREC_B.Spot 9219.JPG,Pepper__bell___Bacterial_spot/1044c742-39a0-4b1a-984f-3cb2bdeda94b___NREC_B.Spot 9219.JPG,,256,256,False,0.423065185546875,1,0.423065185546875,0.598645992574798,0.15361032965447594,0.11458558753516555,2,34.58394241333008,0.21219254165564666,6.904515727685236,0.606354997071715,0.39364500292828497,0.35,0.05857302309607626,0.598645992574798,0.2582713595686671,0.5034087992600027,-0.26017216090793244,0.14190290701868283,1.1057662963867188
Pepper__bell___Bacterial_spot,1092e87d-5d66-43cd-8344-43b393d86065___NREC_B.Spot 9244.JPG,Pepper__bell___Bacterial_spot/1092e87d-5d66-43cd-8344-43b393d86065___NREC_B.Spot 9244.JPG,,256,256,False,0.471160888671875,1,0.471160888671875,0.6142368295400287,0.2551331044756785,0.1594015156422048,3,45.64284133911133,0.27996422182468694,6.7313663514779165,0.7216980748322256,0.2783019251677744,0.35,0.05359797685646406,0.6142368295400287,0.25341192599175666,0.4957286818733379,-1.802218407927975,0.22641362782563637,1.1177902221679688
Pepper__bell___Bacterial_spot,10af9ff3-16c3-4cb0-8af0-71d3b8442206___NREC_B.Spot 9090.JPG,Pepper__bell___Bacterial_spot/10af9ff3-16c3-4cb0-8af0-71d3b8442206___NREC_B.Spot 9090.JPG,,256,256,False,0.500152587890625,1,0.500152587890625,0.6168507134183364,0.13737872963573128,0.04085057050460675,10,47.05438232421875,0.09530496367299592,6.221994980892966,0.46764738332109834,0.5323526166789017,0.35,0.0690405624042495,0.6168507134183364,0.25829405415782003,0.5720139932775725,0.6103545060711453,0.10842028189639391,1.1250381469726562
Pepper__bell___Bacterial_spot,11092e1c-9fdc-4405-85b9-a8d7548f12bb___JR_B.Spot 9051.JPG,Pepper__bell___Bacterial_spot/11092e1c-9fdc-4405-85b9-a8d7548f12bb___JR_B.Spot 9051.JPG,,256,256,False,0.5234527587890625,1,0.5234527587890625,0.5896175715969766,0.038565806733712286,0.01314677160763737,6,57.369049072265625,0.2181806538375332,6.4044426494884865,0.6857706876246951,0.31422931237530494,0.35,0.12748518509017215,0.5896175715969766,0.28419630046216493,0.541947416156012,1.5427634455618713,0.03094009619588981,1.1308631896972656
Pepper__bell___Bacterial_spot,113d374f-8b12-454c-84cc-ee91043bc988___NREC_B.Spot 9146.JPG,Pepper__bell___Bacterial_spot/113d374f-8b12-454c-84cc-ee91043bc988___NREC_B.Spot 9146.JPG,,256,256,False,0.4754486083984375,1,0.4754486083984375,0.6401030949263162,0.2195192400269585,0.1107866106100966,8,58.04541015625,0.09782703551793351,6.649315178613611,0.600863463656866,0.39913653634313395,0.0,0.06500288429425871,0.6401030949263162,0.0947303905177273,0.5318530307768069,-0.7586540004493085,0.1868994512018999,1.1188621520996094
Pepper__bell___Bacterial_spot,1181b18f-8d1d-4ba1-9fba-dfe397c585ac___NREC_B.Spot 1846.JPG,Pepper__bell___Bacterial_spot/1181b18f-8d1d-4ba1-9fba-dfe397c585ac___NREC_B.Spot 1846.JPG,,256,256,False,0.472747802734375,1,0.472747802734375,0.6080419237927319,0.270576463753147,0.22832612484668519,6,52.1341667175293,0.13260404005325,6.618116846961078,0.5947836040046787,0.40521639599532133,0.35,0.10176824680210683,0.6080419237927319,0.271510501622191,0.5187326250024012,-1.6096077292191167,0.2579013620812084,1.1181869506835938
Pepper__bell___Bacterial_spot,11a23270-53e7-41b6-8c79-91caeaf9cfa6___JR_B.Spot 9050.JPG,Pepper__bell___Bacterial_spot/11a23270-53e7-41b6-8c79-91caeaf9cfa6___JR_B.Spot 9050.JPG,,256,256,False,0.56182861328125,1,0.56182861328125,0.6091186474589836,0.009750135795763172,0.005105920695274308,2,24.295928955078125,0.13372335979941496,5.77132307396421,0.2986820192390972,0.7013179807609028,0.35,0.10595418726445105,0.6091186474589836,0.27276023605076116,0.6443911204139127,0.46250226326271954,0.008356871265616512,1.1404571533203125
Pepper__bell___Bacterial_spot,11b85334-0029-430e-873d-9402bd9e5e9f___JR_B.Spot 9031.JPG,Pepper__bell___Bacterial_spot/11b85334-0029-430e-873d-9402bd9e5e9f___JR_B.Spot 9031.JPG,,256,256,False,0.5036773681640625,1,0.5036773681640625,0.5749625315075959,0.07070798873034627,0.021660759186888423,9,42.34135055541992,0.14089833061764073,6.050004773114217,0.4602534531005542,0.5397465468994458,0.35,0.10247514223427445,0.5749625315075959,0.27837379348047686,0.5712739590575817,1.7215335211608953,0.05599381986730891,1.1259193420410156
Pepper__bell___Bacterial_spot,11e6ce0a-8511-485a-b22c-21b978d28e5e___JR_B.Spot 3383.JPG,Pepper__bell___Bacterial_spot/11e6ce0a-8511-485a-b22c-21b978d28e5e___JR_B.Spot 3383.JPG,,256,256,False,0.4600067138671875,1,0.4600067138671875,0.515759336099585,0.1400802733273626,0.11205095034331775,5,51.28617477416992,0.1102319929921727,6.552172501192523,0.5569382705273842,0.4430617294726158,0.35,0.1628862369009455,0.515759336099585,0.31135831569541395,0.5105471738269175,0.41532877787729006,0.13167147643214913,1.1150016784667969
Pepper__bell___Bacterial_spot,121268d0-b5e9-452b-aa45-df90ddcc5ee5___JR_B.Spot 8876.JPG,Pepper__bell___Bacterial_spot/121268d0-b5e9-452b-aa45-df90ddcc5ee5___JR_B.Spot 8876.JPG,,256,256,False,0.5025787353515625,1,0.5025787353515625,0.6174485981308411,0.10492758903360962,0.07860460879861554,6,25.12334632873535,0.20782846099573607,6.069611658218567,0.42285471978153133,0.5771452802184687,0.35,0.055578586234007576,0.6174485981308411,0.2534627855557344,0.5854588775812462,1.1512068494398395,0.09703069496311138,1.1256446838378906
Pepper__bell___Bacterial_spot,1219f26f-a23a-4c2a-99f0-407fc785c74a___JR_B.Spot 3332.JPG,Pepper__bell___Bacterial_spot/1219f26f-a23a-4c2a-99f0-407fc785c74a___JR_B.Spot 3332.JPG,,256,256,False,0.4484405517578125,1,0.4484405517578125,0.5443428228723504,0.0942869781210657,0.044608526999897924,7,53.9421272277832,0.05906437602013998,6.609426017176552,0.5291843742266356,0.47081562577336444,0.0,0.0988225073302409,0.5443428228723504,0.12571931299111425,0.5226183813516696,1.3285503646489047,0.07938344278471537,1.1121101379394531
Pepper__bell___Bacterial_spot,12342367-f62b-40d0-897b-77bd1edbd3d1___JR_B.Spot 3199.JPG,Pepper__bell___Bacterial_spot/12342367-f62b-40d0-897b-77bd1edbd3d1___JR_B.Spot 3199.JPG,,256,256,False,0.46881103515625,1,0.46881103515625,0.4984817813765182,0.1216638458534045,0.05295534435620362,5,60.939727783203125,0.15118349994254854,6.690439850932605,0.6800985905905331,0.3199014094094669,0.35,0.11441415313225056,0.4984817813765182,0.29784859732098407,0.487399308460995,0.7222692357765914,0.10105129540424423,1.1172027587890625
Pepper__bell___Bacterial_spot,12c953a0-bd3e-45d0-aaea-5139f5d63e01___JR_B.Spot 8863.JPG,Pepper__bell___Bacterial_spot/12c953a0-bd3e-45d0-aaea-5139f5d63e01___JR_B.Spot 8863.JPG,,256,256,False,0.5042724609375,1,0.5042724609375,0.5684782608695652,0.03216533526991043,0.013888888888888888,3,29.56065559387207,0.17969711893622262,5.925421255997672,0.4014409086188232,0.5985590913811768,0.35,0.0805333258322668,0.5684782608695652,0.27199101186738034,0.5855374573885106,0.9860889211651738,0.026682401355603964,1.126068115234375
Pepper__bell___Bacterial_spot,12c9c98f-afc9-4c12-8a97-007e5a40712a___NREC_B.Spot 9053.JPG,Pepper__bell___Bacterial_spot/12c9c98f-afc9-4c12-8a97-007e5a40712a___NREC_B.Spot 9053.JPG,,256,256,False,0.452362060546875,1,0.452362060546875,0.5550245414621545,0.1029481211630574,0.07002631046346894,4,70.57942962646484,0.10573976037893563,6.658986175831825,0.6590616129687147,0.3409383870312853,0.35,0.12453819406715205,0.5550245414621545,0.2900834596310723,0.5002119279015838,0.8841979806157099,0.09307157795318086,1.1130905151367188
Pepper__bell___Bacterial_spot,12f47cff-1a75-47ec-99d2-01720786e478___NREC_B.Spot 1859.JPG,Pepper__bell___Bacterial_spot/12f47cff-1a75-47ec-99d2-01720786e478___NREC_B.Spot 1859.JPG,,256,256,False,0.52301025390625,1,0.52301025390625,0.6228576137112722,0.12233049363986463,0.06377640331427238,5,55.64165115356445,0.19910428662827895,6.517722829992345,0.6712902358881152,0.3287097641118848,0.35,0.06862986692952189,0.6228576137112722,0.2569489306830782,0.5445779211440211,0.7111584393355894,0.10476426654218694,1.1307525634765625
Pepper__bell___Bacterial_spot,131dd897-98e3-45f0-9b4a-48471c4cbf4c___JR_B.Spot 8845.JPG,Pepper__bell___Bacterial_spot/131dd897-98e3-45f0-9b4a-48471c4cbf4c___JR_B.Spot 8845.JPG,,256,256,False,0.5012359619140625,1,0.5012359619140625,0.5504450283970501,0.15948735121312674,0.03945325580687388,8,51.00917053222656,0.22274910514883592,6.349836832216929,0.6423607638049703,0.3576392361950297,0.35,0.12261690829741523,0.5504450283970501,0.2903269122246853,0.5187465520782839,0.24187747978122087,0.12347712259125086,1.1253089904785156
Pepper__bell___Bacterial_spot,1360c0b1-4eb4-491b-8544-738d3c420828___NREC_B.Spot 1977.JPG,Pepper__bell___Bacterial_spot/1360c0b1-4eb4-491b-8544-738d3c420828___NREC_B.Spot 1977.JPG,,256,256,False,0.4160003662109375,1,0.4160003662109375,0.5145404765428444,0.33052121923486044,0.10174962403257162,10,42.95396423339844,0.22927390066104042,6.777453901905999,0.6589451431677493,0.3410548568322507,0.35,0.15653808830664728,0.5145404765428444,0.30938023559875766,0.4509941333735971,-2.608686987247674,0.2618897406741738,1.1040000915527344
Pepper__bell___Bacterial_spot,1385e1e7-c7a5-4edb-8273-2f6a54c583fa___NREC_B.Spot 9128.JPG,Pepper__bell___Bacterial_spot/1385e1e7-c7a5-4edb-8273-2f6a54c583fa___NREC_B.Spot 9128.JPG,,256,256,False,0.497344970703125,1,0.497344970703125,0.6362112403100775,0.314321654292201,0.22289378413204886,7,60.40699768066406,0.21786776759152449,6.749028951697578,0.7538291750243303,0.24617082497566967,0.35,0.06210984929647878,0.6362112403100775,0.2519961991917521,0.5006600464598395,-2.33869423820335,0.28689329324415536,1.1243362426757812
Pepper__bell___Bacterial_spot,13955856-c347-4039-ba30-09ea39d66534___NREC_B.Spot 9114.JPG,Pepper__bell___Bacterial_spot/13955856-c347-4039-ba30-09ea39d66534___NREC_B.Spot 9114.JPG,,256,256,False,0.40032958984375,1,0.40032958984375,0.5964758925285241,0.09681353864918432,0.04135538954108858,6,52.59830856323242,0.12213740458015267,6.287073726072256,0.5397526020414287,0.4602473979585713,0.35,0.07779852405085796,0.5964758925285241,0.2654343049120955,0.5116354142886144,1.2864410225135945,0.0801760939167556,1.1000823974609375
Pepper__bell___Bacterial_spot,139a5c07-332c-4a2d-8bf2-bf33ce9184c6___NREC_B.Spot 1892.JPG,Pepper__bell___Bacterial_spot/139a5c07-332c-4a2d-8bf2-bf33ce9184c6___NREC_B.Spot 1892.JPG,,256,256,False,0.4592132568359375,1,0.4520721435546875,0.5570712081128748,0.2618707426482804,0.09586310018275461,7,67.94083404541016,0.15902485821506165,6.76810750108024,0.7295572188500971,0.27044278114990294,0.35,0.23575668216702583,0.5570712081128748,0.3286005971358841,0.47381524956954313,-1.4645123774713404,0.21206844990862267,1.1130180358886719
Pepper__bell___Bacterial_spot,141a46fa-9293-4810-9cf6-b329346f8fb2___JR_B.Spot 8995.JPG,Pepper__bell___Bacterial_spot/141a46fa-9293-4810-9cf6-b329346f8fb2___JR_B.Spot 8995.JPG,,256,256,False,0.5213470458984375,1,0.5213470458984375,0.5598847987288136,0.017648608306260426,0.009716978370942722,3,48.2449951171875,0.16219834868819535,6.628271524010704,0.6020787719710136,0.39792122802898644,0.35,0.1174137661117779,0.5598847987288136,0.28661785839335957,0.5523967551116715,0.7441434717710071,0.015269119325665114,1.1303367614746094
Pepper__bell___Bacterial_spot,144ae14f-dbf4-4dfa-9d47-98fb33009a48___JR_B.Spot 3364.JPG,Pepper__bell___Bacterial_spot/144ae14f-dbf4-4dfa-9d47-98fb33009a48___JR_B.Spot 3364.JPG,,256,256,False,0.5108184814453125,1,0.5108184814453125,0.5594551282051282,0.2162380141589748,0.1251904292499328,12,70.71031951904297,0.14314233132661655,6.9035158159712005,0.7324798971990171,0.26752010280098293,0.35,0.0925892991504439,0.5594551282051282,0.27801522906162973,0.5016123178459718,-0.7039669026495803,0.1889237386862622,1.1277046203613281
Pepper__bell___Bacterial_spot,146d24cd-0c7e-458b-9f82-7b27525b04e4___JR_B.Spot 3329.JPG,Pepper__bell___Bacterial_spot/146d24cd-0c7e-458b-9f82-7b27525b04e4___JR_B.Spot 3329.JPG,,256,256,False,0.5383453369140625,1,0.5383453369140625,0.6052267699115044,0.12210538250049602,0.05682945494742213,8,65.4645004272461,0.15723020988266403,6.980051399710786,0.7563093693118769,0.24369063068812313,0.35,0.06078000107290382,0.6052267699115044,0.25772764639321544,0.5300896819767793,0.8649102916583995,0.10252260423457385,1.1345863342285156
Pepper__bell___Bacterial_spot,14a96020-2720-43c5-8638-e70b90ebd573___JR_B.Spot 9039.JPG,Pepper__bell___Bacterial_spot/14a96020-2720-43c5-8638-e70b90ebd573___JR_B.Spot 9039.JPG,,256,256,False,0.5547332763671875,1,0.5547332763671875,0.6521711711711712,0.12399944986934397,0.12094622472837299,2,24.921552658081055,0.15767108735135876,5.9618742295069245,0.3545015068323911,0.6454984931676089,0.35,0.06332406029630588,0.6521711711711712,0.24922918686947282,0.6293725208046146,0.2333425021776005,0.12308348232705266,1.1386833190917969
Pepper__bell___Bacterial_spot,14c4fd88-6d2a-4701-94ce-ab9e4b277f57___JR_B.Spot 8875.JPG,Pepper__bell___Bacterial_spot/14c4fd88-6d2a-4701-94ce-ab9e4b277f57___JR_B.Spot 8875.JPG,,256,256,False,0.560333251953125,1,0.560333251953125,0.6086963718220338,0.04218179837699472,0.017373781384456184,6,43.56907272338867,0.16950093704449226,6.199762487392266,0.5188773011597068,0.48112269884029324,0.35,0.05608316221765919,0.6086963718220338,0.25538983241177393,0.5963304162647739,1.603029972949912,0.03473939327923316,1.1400833129882812
